ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (July 2023)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
,23,3,4,4,4,3,3,3,4,3,3,2,3,3,3,3,4,4,4
,24,3,3,3,4,3,3,2,3,2,3,2,2,2,2,2,4,3,3
,Daily Max,7,7,7,7,5,5,5,6,5,7,7,5,5,5,5,8,7,6
2023-07-28,01,3,2,3,3,3,3,2,3,2,3,1,2,2,2,2,3,3,3
,02,2,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,3
,03,2,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,3
,04,2,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,3
,05,2,2,2,3,3,2,2,2,2,3,1,2,2,2,2,3,2,3
,06,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,3,2,3
,07,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2,2
,08,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2
,09,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,3,3,3
,10,3,3,3,3,3,3,2,3,3,3,2,3,2,3,2,4,3,3
,11,3,3,3,3,3,3,3,3,3,4,3,3*,3,3,3,4,4,3
,12,4,4,4,3,4,4,3,4,3,4,4,4*,3,4,3,5,5,4
,13,5,5,4,4,4,4,4,4,4*,5,5,4,4,4,3,5,5,4
,14,6,5,5,6,5,5,5,4,5*,6,5,4,4,4,3,6,6,5
,15,6,6,6,6,6,6,5,5,5*,6,5,5,5,5,3,7,6,6
,16,6,6,6,6,6,6,6,5,5,6,5,5,5,5,3,7,6,6
,17,6,6,6,6,6,6,6,6,5,6,5,5,6,5,4,7,6,6
,18,6,6,6,6,6,6,5,6,5,6,5,5,5,5,4,7,6,6
,19,6,6,6,6,6,6,6,6,5,6,5,5,6,5,4,6,6,6
,20,6,6,6,6,6,6,5,6,6,6,4,6,6,5,5,6,6,6
,21,5,5,6,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5
,22,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
,23,5,4,5,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4
,24,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
,Daily Max,6,6,6,6,6,6,6,6,6,6,5,6,6,5,5,7,6,6
2023-07-29,01,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
,02,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,03,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3
,04,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,3
,05,3,3,4,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3
,06,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,12,3,3,3,3,3*,4,3*,3,3,3*,2,3,3,3,3,4,3,3
,13,3,3,3,3,3*,3,3*,3,3,3*,3,3,3,3,3,4,4,3
,14,3,3,3,3,3*,3,2,3,3,3*,3,3,3,3,3,4,4,3
,15,3,3,3,3,3*,3,3,3,3,3*,3,3,3,3,3,4,4,3
,16,3,3,3,3,3*,3,3,3,3,3*,3,3,3,3,3,4,3,3
,17,3,3,4,3,3*,3,3,3,3,4*,3,4,3,3,3,4,3,3
,18,3,3,3,3,3,3,3,3,3,4*,3,4,3,3,3,4,3,3
,19,3,3,3,3,3,3,3,3,3,3*,3,4,3,3,3,4,3,3
,20,3,3,3,3,3,3,3,3,3,3*,3,3,3,3,3,3,3,3
,21,3,3,3,3,3,3,3,3,3,3*,2,3,3,3,3,3,3,3
,22,3,2,3,2,3,3,3,2,2,3*,2,3,2,3,3,3,3,3
,23,3,2,3,2,2,2,2,2,2,3*,2,2,2,3,3,3,3,3
,24,2,2,3,2,2,2,2,2,2,3*,2,2,2,2,3,3,2,3
,Daily Max,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
2023-07-30,01,2,2,3,2,2,2,2,2,2,3*,2,2,2,2,3,3,2,2
,02,2,2,3,2,2,2,2,2,2,3*,2,2,2,2,2,3,2,2
,03,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,05,2,2,3,2,2,2,2,2,2,2*,2,2,2,2,2,3,3,2
,06,2,2,3,2,2,2,2,2,2,2*,2,2,2,2,2,3,3,2
,07,2,2,3,2,2,2,2,2,2,2*,2,2,2,2,2,3,3,2
,08,2,2,3,2,2,2*,2,2,2,2*,2,2,2,2,1,3,2,2
,09,2,2,3,2,2,2*,2,2,2,2*,2,2,2,2,2,3,2,3
,10,2,2,3,2,2,2,2,2,2,2*,2,2,2,2,2,3,2,3
,11,3,2,3,3*,2,3,2,2,2,3*,2,2,2,2,2,3,3,3
,12,3,3,3,3*,3,3,2,3,2,3*,2,2,2,2,2,3,3,3
,13,3,3,3,3*,3,3,3,3,2,3*,2,2,3,3,2,3,3,3
,14,3,3,3,2,3,3,3,3,2,3*,2,3,3,3,2,3,3,3
,15,3,3,3,2,3,3,3,2,2,3*,2,3,3,3,2,3,3,3
,16,3,3,3,2,3,3,2,2,2,3*,2,3,3,3,2,3,3,3
,17,2,2,3,2,2,2,2,2,2,3*,2,3,2,3,2,3,3,3
,18,2,2,3,2,2,2,2,2,2,3*,2,3,2,2,2,3,2,3
,19,2,2,2,2,2,2,2,2,2,3*,2,2,2,2,2,3,2,2
,20,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,3,2,2
,21,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,3,2,2
,22,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,1,2,3,2
,23,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,1,2,2,2
,24,2,2,2,2,2,2,2,2,2,2*,2,2*,2,2,2,2,2,2
,Daily Max,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3
2023-07-31,01,2,2,2,2,2,2,2,2,2,2*,2,2*,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2*,2*,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2*,2*,2,2*,2,2,2,2,2,2
,04,2,2,2,2,2,2*,2,2,2,2*,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2*,1,2,1,2*,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2*,1,2,1,2*,1,2,1,2,2,2,2,2
,07,2,2,2,2,2,2*,1,2,1,2*,1,2,1,2,2,2,2,2
,08,2,2,2,2,2,2*,1,2,1,2*,1,2,2,2,2,2,2,2
,09,2,2,2,2,2,2*,2,2,2,2*,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2*,2,2,2,2*,2,2,2,2,2,2,2,2
,11,2,2,2,2,2,2*,2,2,2,2*,2,2,2,2,2,3,2*,2
,12,2,2,2*,2,2,2*,2,2,2,2*,2*,2,2,2,2,3,2*,3*
,13,3,2,2*,2,3,2*,2,2,2,3*,2*,2,2,3*,2,3*,3,3*
,14,3,3,3*,2,3,3*,2,2,3,3*,2,3,2,3*,2,3*,3,3*
,15,3,3,3*,2,3,3*,2,2,3,3*,2,3,2,3*,2,3,3,3*
,16,3,2,3*,3*,3,3,2,2,3,3*,3,3,2,3*,2,3,3,3
,17,3,2,2*,2*,3,3,2,2,3,3*,3,3,2,3*,2,3,3,3
,18,2,2,3*,2,2,3,2,2,2,3*,3,2,2,3*,2,3,3,3
,19,2,2,3,2,2,2,2,2,2,3*,2,2,2,2,2,3,2,3
,20,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,3,2,2
,21,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,3,2,2
,22,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,23,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,24,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,Daily Max,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3
